time_window_sec,amm_oracle,oracle_count,trade_count,oracle_trade_ratio,pool,pool_oracle_p99,pool_trade_p10
2547349,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2547454,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2547541,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2547547,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2547765,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2547788,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2547855,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2547876,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2548027,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2548156,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2548167,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2548236,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2548401,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2548473,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2548495,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2548580,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2548632,ZeroFi,67,0,67.0,ZeroFi,49.0,0.0
2548650,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2548659,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2548774,ZeroFi,71,0,71.0,ZeroFi,49.0,0.0
2548815,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2549276,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2549344,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2549745,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2549785,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2549795,ZeroFi,77,0,77.0,ZeroFi,49.0,0.0
2549809,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2549872,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2550049,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2551106,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2551244,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2551708,ZeroFi,73,0,73.0,ZeroFi,49.0,0.0
2551869,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2552602,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2552636,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2552748,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2553011,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2553504,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2553662,ZeroFi,74,0,74.0,ZeroFi,49.0,0.0
2553674,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2553790,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2553844,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2553977,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2555037,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2555153,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2555505,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2556062,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2556132,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2556529,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2557124,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2558123,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2558641,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2558962,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2559290,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2559506,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2559683,ZeroFi,62,0,62.0,ZeroFi,49.0,0.0
2560057,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2560329,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2560801,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2560866,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2561235,ZeroFi,72,0,72.0,ZeroFi,49.0,0.0
2561521,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2561539,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2561557,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2561636,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2561962,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2562148,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2562782,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2562917,ZeroFi,62,0,62.0,ZeroFi,49.0,0.0
2562955,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2562976,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2562980,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2562983,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2562997,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2563015,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2563022,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2563029,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2563346,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2563646,ZeroFi,64,0,64.0,ZeroFi,49.0,0.0
2563829,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2563917,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2563941,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2563973,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2563986,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2563992,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2564033,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2564087,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2564432,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2564469,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2564545,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2564666,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2564677,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2564679,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2564686,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2564701,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2564704,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2564713,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2564724,ZeroFi,62,0,62.0,ZeroFi,49.0,0.0
2564729,ZeroFi,62,0,62.0,ZeroFi,49.0,0.0
2564730,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2564731,ZeroFi,78,0,78.0,ZeroFi,49.0,0.0
2564732,ZeroFi,64,0,64.0,ZeroFi,49.0,0.0
2564734,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2564735,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2564737,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2564738,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2564742,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2564759,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2564761,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2564764,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2564768,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2564770,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2564796,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2565023,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2565028,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2565030,ZeroFi,63,0,63.0,ZeroFi,49.0,0.0
2565061,ZeroFi,63,0,63.0,ZeroFi,49.0,0.0
2565065,ZeroFi,78,0,78.0,ZeroFi,49.0,0.0
2565096,ZeroFi,76,0,76.0,ZeroFi,49.0,0.0
2565108,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2565127,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2565182,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2565194,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2565210,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2565351,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2565450,ZeroFi,73,0,73.0,ZeroFi,49.0,0.0
2565487,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2565536,ZeroFi,64,0,64.0,ZeroFi,49.0,0.0
2565546,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2565604,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2565607,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2565652,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2565789,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2565863,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2565867,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2565870,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2565941,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2565963,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2566012,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2566021,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2566079,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2566086,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2566239,ZeroFi,65,0,65.0,ZeroFi,49.0,0.0
2566426,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2566462,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2566466,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2566487,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2566499,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2566522,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2566526,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2566552,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2566573,ZeroFi,68,0,68.0,ZeroFi,49.0,0.0
2566577,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2566579,ZeroFi,64,0,64.0,ZeroFi,49.0,0.0
2566581,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2566583,ZeroFi,68,0,68.0,ZeroFi,49.0,0.0
2566585,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2566624,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2566643,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2566649,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2566805,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2566955,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2567008,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2567010,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2567041,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2567090,ZeroFi,70,0,70.0,ZeroFi,49.0,0.0
2567120,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2567147,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2567266,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2567270,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2567284,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2567325,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2567355,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2567375,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2567382,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2567389,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2567394,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2567406,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2567440,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2567479,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2567481,ZeroFi,91,0,91.0,ZeroFi,49.0,0.0
2567483,ZeroFi,63,0,63.0,ZeroFi,49.0,0.0
2567486,ZeroFi,68,0,68.0,ZeroFi,49.0,0.0
2567491,ZeroFi,77,0,77.0,ZeroFi,49.0,0.0
2567494,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2567506,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2567510,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2567516,ZeroFi,70,0,70.0,ZeroFi,49.0,0.0
2567526,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2567528,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2567535,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2567545,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2567559,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2567569,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2567576,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2567578,ZeroFi,81,0,81.0,ZeroFi,49.0,0.0
2567580,ZeroFi,70,0,70.0,ZeroFi,49.0,0.0
2567581,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2567847,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2567872,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2567968,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2568009,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2568050,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2568060,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2568074,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2568153,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2568165,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2568166,ZeroFi,74,0,74.0,ZeroFi,49.0,0.0
2568167,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2568169,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2568185,ZeroFi,62,0,62.0,ZeroFi,49.0,0.0
2568192,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2568197,ZeroFi,63,0,63.0,ZeroFi,49.0,0.0
2568208,ZeroFi,76,0,76.0,ZeroFi,49.0,0.0
2568281,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2568470,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2568526,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2568602,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2568605,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2568623,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2568665,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2568692,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2568775,ZeroFi,63,0,63.0,ZeroFi,49.0,0.0
2568776,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2568779,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2568780,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2568782,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2568783,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2568789,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2568880,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2569156,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2569172,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2569243,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2569324,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2569332,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2569366,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2569433,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2569436,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2569442,ZeroFi,68,0,68.0,ZeroFi,49.0,0.0
2569446,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2569471,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2569531,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2569562,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2569589,ZeroFi,64,0,64.0,ZeroFi,49.0,0.0
2569611,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2570102,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2570163,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2570222,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2570331,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2570354,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2570777,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2570947,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2570994,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2571034,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2571053,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2571296,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2571411,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2571413,ZeroFi,64,0,64.0,ZeroFi,49.0,0.0
2571435,ZeroFi,62,0,62.0,ZeroFi,49.0,0.0
2571544,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2571584,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2572074,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2572111,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2572233,ZeroFi,77,0,77.0,ZeroFi,49.0,0.0
2572234,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2572239,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2572263,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2572264,ZeroFi,74,0,74.0,ZeroFi,49.0,0.0
2572270,ZeroFi,68,0,68.0,ZeroFi,49.0,0.0
2572762,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2573693,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2573748,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2573815,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2573862,ZeroFi,64,0,64.0,ZeroFi,49.0,0.0
2573944,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2573947,ZeroFi,60,0,60.0,ZeroFi,49.0,0.0
2573957,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2574129,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2574402,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2574826,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2575054,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2575374,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2575718,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2576215,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2576224,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2576249,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2576362,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2576566,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2576669,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2576702,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2576776,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2577508,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2577663,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2577768,ZeroFi,62,0,62.0,ZeroFi,49.0,0.0
2577772,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2577776,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2577866,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2578023,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2578156,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2578225,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2578364,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2578599,ZeroFi,73,0,73.0,ZeroFi,49.0,0.0
2578707,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2578776,ZeroFi,124,0,124.0,ZeroFi,49.0,0.0
2578777,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2578778,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2578780,ZeroFi,82,0,82.0,ZeroFi,49.0,0.0
2578783,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2578786,ZeroFi,80,0,80.0,ZeroFi,49.0,0.0
2578805,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2578905,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2578962,ZeroFi,65,0,65.0,ZeroFi,49.0,0.0
2578967,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2579045,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2579648,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2579966,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2580261,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2580380,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2580500,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2580503,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2580508,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2580639,ZeroFi,71,0,71.0,ZeroFi,49.0,0.0
2580651,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2580659,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2580663,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2580895,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2580958,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2580959,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2581114,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2581128,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2581191,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2581200,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2581304,ZeroFi,69,0,69.0,ZeroFi,49.0,0.0
2581378,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2581382,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2581465,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2581747,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2581852,ZeroFi,69,0,69.0,ZeroFi,49.0,0.0
2581858,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2581861,ZeroFi,67,0,67.0,ZeroFi,49.0,0.0
2581864,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2581865,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2581867,ZeroFi,81,0,81.0,ZeroFi,49.0,0.0
2581869,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2581987,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2582042,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2582236,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2582314,ZeroFi,65,0,65.0,ZeroFi,49.0,0.0
2582340,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2543007,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543071,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543134,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543180,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543215,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543296,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543477,AlphaQ,4,0,4.0,AlphaQ,3.0,0.0
2543560,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543752,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543930,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543977,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2543998,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544048,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544120,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544160,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544316,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544352,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544372,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544392,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544394,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544401,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544520,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544523,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544540,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544608,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544686,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544752,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544807,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544864,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544874,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544880,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544941,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544958,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544966,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2544970,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545011,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545021,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545060,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545158,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545177,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545186,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545192,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545198,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545204,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545218,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545220,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545258,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545270,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545422,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545480,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545483,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545522,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545642,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545680,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545744,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545884,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545946,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545958,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2545978,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2546004,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
2546278,AlphaQ,3,0,3.0,AlphaQ,3.0,0.0
