amm_trade,attacker_signer,back_running,fat_sandwich,front_running,sandwich,validator,sandwich_complete,cost_sol,profit_sol,net_profit_sol,confidence
HumidiFi,34KEabz4eq7DsqwocPKJVnKZ5fXaJYvE3qmkLPQSXbY7,0,1,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,0,0.0,0.0,0.0,medium
HumidiFi,36P4X8cQiw7v2ZohhfJmraUi2SYi7bjBwryfZzrLc7zi,0,1,0,0,EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW,0,0.0,0.0,0.0,medium
HumidiFi,36ubFmHoSnm2KSMdnRqspabB6F54L6wqyb8LQ3XSiF7A,0,1,0,0,57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f,0,0.0,0.0,0.0,medium
HumidiFi,37cen7L5cM7q6faiP5uArcBMGcqzpnRHmLrYdvMQwDEG,0,1,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,0,0.0,0.0,0.0,medium
HumidiFi,38ALzJqznhpGLe5caV7QnRwFkN2oCshjBTALHhgd3qtg,0,1,0,0,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,0,0.0,0.0,0.0,medium
HumidiFi,3DBJ5znP9Jmwxv3snsPFA3sL3eDrJowenXnCtXoUaEor,0,1,0,0,3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,0,0.0,0.0,0.0,medium
HumidiFi,3NC8bmzCeEK2NBw1G5W6EmR66DNRW3gR22CGMt9EmxrU,0,21,0,0,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,10,0.01,0.1,0.09000000000000001,high
HumidiFi,3NqCMXkedP7WcgZAFqBcgXiu6zxrmJ1mwAGwYqyHuMvx,0,1,0,0,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,0,0.0,0.0,0.0,medium
HumidiFi,3QzjXKem5bvmzEBrqfYdNKgwE4xUWjY3jtbRBSQC4AJe,0,1,0,0,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,0,0.0,0.0,0.0,medium
HumidiFi,3T6gxwpMjdT7h4N8i6ucynpe8xXiWj8B1aLKNTS1d3dC,0,60,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,30,0.03,0.3,0.27,medium
HumidiFi,3VCPfHSKNYnnDsTuZWBYmTtSmMVTzTU8u6fbzn7PeWfp,0,1,0,0,CkCMabrc3HgBgDkeKPXkbWuQpUuSqW7zs1Mg3HFArx61,0,0.0,0.0,0.0,medium
HumidiFi,3VWRnyhzzgvbVUTBnNggKxvFd5jsKoghD26XstyV3Hf2,0,1,0,0,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,0,0.0,0.0,0.0,medium
HumidiFi,3XA9PEkG9G2JtRKDTVrcJHxpz8frpPrkuHDPWb2odkRw,0,1,0,0,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,0,0.0,0.0,0.0,medium
HumidiFi,3XVRZjHH98QTwPPBpcKyGUhqh7y2MyBT8JtxvWBqepmt,0,1,0,0,5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,0,0.0,0.0,0.0,medium
HumidiFi,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,0,10,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,5,0.005,0.05,0.045000000000000005,high
HumidiFi,3hPFdVwVjRK33VySYhxJ8zHHaXiaD7iDe6BYTaCmzzyR,0,1,0,0,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,0,0.0,0.0,0.0,medium
HumidiFi,3j3rdifXoAee53URN2pm7QrTzEQVxKLHHGQAJdqAWhC1,0,1,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,0,0.0,0.0,0.0,medium
HumidiFi,3jhbh55QtNyT21V84mqomisM3gjFqLqFg6XZuLbz8v7S,0,1,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,0,0.0,0.0,0.0,medium
HumidiFi,3juPmi2G7oygaSSnnPVRDPTSSgsZCsKGdiobC1SU9Z1p,0,1,0,0,8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,0,0.0,0.0,0.0,medium
HumidiFi,3kUEEXvjUmyW2m46CgCjE97C4fw1skwxFXExZ3aeoRiC,0,1,0,0,8AkVj5aAtJ27tYXeq89cnSf68V43NarFHMx2iSDjZv7c,0,0.0,0.0,0.0,medium
HumidiFi,3mL3Uyf4T1LR86S4DFWW5XSEifwP4B5L4useD45eJAdx,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,medium
HumidiFi,3nzDbkynMDdSEEcoi5t8QRtLyqaBRw5MmHXXeT18RoRi,0,1,0,0,AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,0,0.0,0.0,0.0,medium
HumidiFi,3ogrCu56baykwEfcFZXsW26KuAiuAhoDgBhiXtXHY8Xg,0,1,0,0,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,0,0.0,0.0,0.0,medium
HumidiFi,3q36VGFznS36RpmGfut54gPpZ7LpHZm79TkuxBbNpNyR,0,1,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,0,0.0,0.0,0.0,medium
HumidiFi,3uSWkg6xC4whhSTsexQjMwznvQAmHr25BGZAaHK8kGpn,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,medium
HumidiFi,3uZKFJuHTTzZgki5WJJxG5ys86fcvFnCKB5xf1AY61uu,0,1,0,0,7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,0,0.0,0.0,0.0,medium
HumidiFi,3uux8SR2PBJKGR12xyvmd62g398XzaC62MF32Bo5BfFt,0,1,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,0,0.0,0.0,0.0,medium
HumidiFi,3wZJJihqmtLmkitsXU8nWKg8ATKMPYLVtS26TQ7kDXZi,0,1,0,0,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,0,0.0,0.0,0.0,medium
HumidiFi,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,0,53,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,26,0.026000000000000002,0.26,0.234,high
HumidiFi,3yFux2Y6oDz5WhrS3QJmyZkWFgZkY6aVCyrvkVLUiCPB,0,1,0,0,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,0,0.0,0.0,0.0,medium
HumidiFi,42YtpdUBypxnrjkMPMFjQms93d5x6oW1r3pKykto4jTy,0,1,0,0,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,0,0.0,0.0,0.0,medium
HumidiFi,46LmYaiFLVo9dvEZFgL2ZZ4eg6krPz3F54YeThMZcZo8,0,1,0,0,2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,0,0.0,0.0,0.0,medium
HumidiFi,48MTZkhu9pgSwFUUn8Xuvasd4BAzoc7C4FMW1DtxdiT5,1,0,1,0,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,0,0.001,0.004,0.003,
HumidiFi,4C7kFWi4cC8mg9AvtF37Lj2JCypfgTCTs5uyAuydCmuv,0,1,0,0,fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,0,0.0,0.0,0.0,medium
HumidiFi,4CxLBaNJJrcsxZin4d1YGb5wE43AnS3v9f24K2HadRFA,0,1,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,0,0.0,0.0,0.0,medium
HumidiFi,4D5RDeapfZ21X5dDvrzdXC1CBTeSms8r26d8N4KBTLbw,0,1,0,0,2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,0,0.0,0.0,0.0,medium
HumidiFi,4DFLQHDdQ7k8JNT5Ev7v54DQK4kaEq3CZ9FMcaaVCWr1,0,1,0,0,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,0,0.0,0.0,0.0,medium
HumidiFi,4F8jgtyC2SqoYJLWrQQNm58PRVDBMgd3rYxPECaBa5Ho,0,1,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,0,0.0,0.0,0.0,medium
HumidiFi,4JCqEor1xAbzpFDg8GCs7BJeS8CL2bvKbFLQYF9qczFP,0,1,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,0,0.0,0.0,0.0,medium
HumidiFi,4JT4AnoKphoEmQ6k5pApwbeSTToXWaSEkBmRFZCmoC56,0,1,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,0,0.0,0.0,0.0,medium
HumidiFi,4JmptDAvi3FbStmsC9PGzESmvxX13ksgorwXGTTub3F4,0,1,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,0,0.0,0.0,0.0,medium
HumidiFi,4RvgumbsgRftVLTK1cXGsyXnuGVm42juEMSkRA9JHLNb,0,2,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,0.001,0.01,0.009000000000000001,medium
HumidiFi,4SZJENuomQc6HpkBhUBBvfGrncCzYH1bkmUnA9E8bwKS,0,1,0,0,3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ,0,0.0,0.0,0.0,medium
HumidiFi,4bpk542Ztj57Bmtu6J9C3bvX7Fwdr7a4yqjbQ6AWKKke,0,1,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,0,0.0,0.0,0.0,medium
HumidiFi,4dC1XCS2R2rqm1TXgq2K2QX4T5eCSYTW5QSu4TJAYh23,0,5,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,2,0.002,0.02,0.018000000000000002,high
HumidiFi,4fcyMmacnAmWLwU5q8sMBGRqz4WJNh12Hd9pYwJXjuzH,0,1,0,0,CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,0,0.0,0.0,0.0,medium
HumidiFi,4fzCcbdnEGtSiZnD61KJRARMUfN2SLbwnyEsYrVkmoEt,0,1,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,0,0.0,0.0,0.0,medium
HumidiFi,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,0,55,0,1,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,27,0.027,0.27,0.24300000000000002,high
HumidiFi,4isF25whYWV5o38hfjQLPYTKNX5j7tp3xWeBySJu6U7w,0,1,0,0,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,0,0.0,0.0,0.0,medium
HumidiFi,4mHytv6Jja89k96o2nw6qf8dF8ufa5aZQzzNBBmsKNaL,0,1,0,0,DiveRaPKviyDnQyiiMFdV4rujsCBJzMNvPjKfvGNLGvL,0,0.0,0.0,0.0,medium
HumidiFi,4o9Sgxpam1ihEJLPKxpgPfMpgxhXpcGEqPGptLxGJ7yv,0,2,0,0,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,1,0.001,0.01,0.009000000000000001,medium
HumidiFi,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,0,477,0,8,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,242,0.242,2.42,2.178,high
HumidiFi,4tNVXeHzpHDcqwcX7Zf9XnnsRhXZLAYYFSEXf8tZ6Deu,0,1,0,0,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,0,0.0,0.0,0.0,medium
HumidiFi,4tzLRGvJiNGqFyeNLTgdsZaGPV6nk1jy3UCEhKPVD7k4,0,1,0,0,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,0,0.0,0.0,0.0,medium
HumidiFi,4uo4N7Q6GZS4TZtpXCZVfrUhM7mnkyVUEvkrWWXoCqEv,0,1,0,0,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,0,0.0,0.0,0.0,medium
HumidiFi,53qbCgfAKvooNtrYgVSNW5KgWvoae9dTkHbZVCm8535f,0,1,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,0,0.0,0.0,0.0,medium
HumidiFi,54Pz1e35z9uoFdnxtzjp7xZQoFiofqhdayQWBMN7dsuy,0,6,0,1,2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,3,0.003,0.03,0.027,high
HumidiFi,57DVAu7hayCca1XcYjYjxepvkYWnytVGQbcG541A4jWx,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,medium
HumidiFi,58TXDjuDdpgnVrjSPHxL3PqaWfewpD2L1E2WJrAyWQvV,0,1,0,0,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,0,0.0,0.0,0.0,medium
HumidiFi,58Uv8cUziYPWgfyGjmKoD8m6PNkxNr27bjRERcUcHgBE,0,1,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,0,0.0,0.0,0.0,medium
HumidiFi,5ELupjn3WYwsEPkzRh8sa8StrJfhhH6MxwyzEFPnXCan,0,1,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,0,0.0,0.0,0.0,medium
HumidiFi,5GVf7Fp1iQQfMn9NEAVeo5DRMDsYqVhFTbxTbGSDEhox,0,1,0,0,722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp,0,0.0,0.0,0.0,medium
HumidiFi,5Pj9viYA1dcRVQwqeSNu7SQUSY3XddUMMzNEnA4qJUzk,0,1,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,0,0.0,0.0,0.0,medium
HumidiFi,5Q52Gwp5Q1FobKgDNn5WbAh6LHRBntooCsgjPpbGoDbs,0,1,0,0,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,0,0.0,0.0,0.0,medium
HumidiFi,5R2NHB6D8i9RhfkUWewyGZHPyAAFQ6Cwigfyni1hBTeL,0,1,0,0,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,0,0.0,0.0,0.0,medium
HumidiFi,5Re6z4y9vmnELHhePoGXpiXNgKDPn7rvit228WHRbUAb,0,1,0,0,CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX,0,0.0,0.0,0.0,medium
HumidiFi,5TqcbYNA2b8XZg5rSJeRoRVLSGgsBHSXbmRB3BqMaSHn,0,1,0,0,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,0,0.0,0.0,0.0,medium
HumidiFi,5UH56M4SmCEnqNb5GrZ7XXx9vSLGJ3xihmLmSrFCk4EL,0,5,0,0,bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z,2,0.002,0.02,0.018000000000000002,high
HumidiFi,5W3Jxcc3Br1CwqxGEepVvjQrbRiEaWK8XWS7nTphE2zm,0,1,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,0,0.0,0.0,0.0,medium
HumidiFi,5XoLGdkMPFcc69YTafaZMke3YWHGjExozQV6JzbnSkjd,0,1,0,0,5MAGJ3zShtXMMVXjZRoFqtFF7XhP8iLSyZrxdL7KpjcB,0,0.0,0.0,0.0,medium
HumidiFi,5Y8qP9AavHyG69gTMbJP6v3Cj85VnDimdE1GZtfdV1WL,0,13,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,6,0.006,0.06,0.054,high
HumidiFi,5Zm6GraYjpaNCoAnTpWThxzynVZvPM8DdcVvyK9vecKT,0,26,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,13,0.013000000000000001,0.13,0.117,high
HumidiFi,5b7p8ZbxB6cQPeLKZ2uGXnXHPKgMaN1aWTPYMBMoymss,0,1,0,0,HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,0,0.0,0.0,0.0,medium
HumidiFi,5bi524bWTg4zwde17YJX4EaLgyY2aSr15eNMK8cL9TvS,0,1,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,0,0.0,0.0,0.0,medium
HumidiFi,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,0,10,0,0,KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,5,0.005,0.05,0.045000000000000005,high
HumidiFi,5d8tDay1ZDV4XVUBtTvFvQiLxDe8dz2ZCdsrkmTDcbm5,0,31,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,15,0.015,0.15,0.135,high
HumidiFi,5dyT7H2ybQwdTu3au1WX1heuqh57wg96ryNVqB6wQySN,0,1,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,0,0.0,0.0,0.0,medium
HumidiFi,5dzHTWBsiX6YCW3aEMQcjZofJo2K5xvZfJWkNW3dSork,0,1,0,0,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,0,0.0,0.0,0.0,medium
HumidiFi,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,0,11,0,0,RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,5,0.005,0.05,0.045000000000000005,high
HumidiFi,5hvpLqGD1PRkLofmawoEPzCaa3LzZJFBCjsAH29AoFXx,0,1,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,0,0.0,0.0,0.0,medium
HumidiFi,5jEriFQYoZtxiEyQdshZD4i2iA4QPiMizSQ2ogE98HgX,0,1,0,0,5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,0,0.0,0.0,0.0,medium
HumidiFi,5kWxv44VF4h8czouhhWJjhTCbdW3qXFQ7Hsqi59nUKqK,0,1,0,0,9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f,0,0.0,0.0,0.0,medium
HumidiFi,5kgGP24WXLA5gRATztbGCzqMfNVVweSpvsHTZNVZ6rhW,0,1,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,0,0.0,0.0,0.0,medium
HumidiFi,5mdU9fBvhrspcq3duozmMdjDfQrb1D3zMKJvXAHJNNDw,0,1,0,0,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,0,0.0,0.0,0.0,medium
HumidiFi,5pXQhB9qd5TksyK4Vi9C2JRnVVpuEuh6zsJrkTfRb7uE,0,1,0,0,7tqeaFKsg2K9xKnQWe61w71AtCZVMQvG4hbFAiFAngYw,0,0.0,0.0,0.0,medium
HumidiFi,5qUQTRLmAAeCGjemZ8FcXjRAHaiMSp174e5wE9omGQnN,0,1,0,0,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,0,0.0,0.0,0.0,medium
HumidiFi,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,0,6,0,1,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,3,0.003,0.03,0.027,high
HumidiFi,5uzi9krWfdShrKvxAE8rjKJrNmc57WTg5RG8hYmP1NPa,0,1,0,0,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,0,0.0,0.0,0.0,medium
HumidiFi,5wMHFyCgRrggsKWrvS2zHDHi7V6xfwfSAsZG95LwXYUQ,0,20,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,10,0.01,0.1,0.09000000000000001,medium
HumidiFi,5y5jCvdD6uTPjWbQtLj8ABQ56jCor2SxURidAqGSyviw,0,4,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,2,0.002,0.02,0.018000000000000002,high
HumidiFi,61LxFhbLH6jYEKkcEKjuB59Z5Ln6j26BktWkBSVCxnkK,0,1,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,0,0.0,0.0,0.0,medium
HumidiFi,61yfAVS257Jgx7oMhUG5uZVZMbcnfuZM3JG3BYgdyfT4,0,1,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,0,0.0,0.0,0.0,medium
HumidiFi,627fVFHQ75pSWjaLfKtiCqn6VVpcghjC7V8ptsE8tvzU,0,1,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,0,0.0,0.0,0.0,medium
HumidiFi,663eCoz1qj9PS5L6z1jo5a47RndZzXrpZuYu3fae6SKL,0,1,0,0,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,0,0.0,0.0,0.0,medium
HumidiFi,666zhExqDUnApdhG4YAN7Vw4eTQyc6L988mRTqjqh73t,0,3,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,1,0.001,0.01,0.009000000000000001,medium
HumidiFi,66FKXM3n8hWZJH5vWfGTvAVRAAkvbR7TQK5dgPDGiZvm,0,2,0,0,3YVoK8UN62dyiPZnGBzBTkGdwsVmmK1MpRoLcxNRs9BE,1,0.001,0.01,0.009000000000000001,high
HumidiFi,68FvNqAMosWor5FKG9nz3n3jnjhizpng663ccGvTPjDi,0,1,0,0,G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM,0,0.0,0.0,0.0,medium
HumidiFi,68HKBoDYFRK9DsXZgGuP7357D6ASrosHfLZYpvBiLbwK,0,1,0,0,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,0,0.0,0.0,0.0,medium
HumidiFi,68utqGevbTiQjGid2TFjG5dukEeAVtKdMCJxX1RtFEx2,0,1,0,0,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,0,0.0,0.0,0.0,medium
HumidiFi,6AoyNxe2zqGPhcGHjeJtBkhHo5EvnbtbNyPhtqRC5TuF,0,1,0,0,722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp,0,0.0,0.0,0.0,medium
HumidiFi,6BU3xsyW58HrKdfeAbx3nPc9SHPioXMiSxMCFkJWhdPN,0,1,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,0,0.0,0.0,0.0,medium
HumidiFi,6FPgDPwgAY4WskguMZ5t4R8ujCtrCJghRELwBXxyLYCC,0,26,0,1,9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ,13,0.013000000000000001,0.13,0.117,high
HumidiFi,6GD9Yncr3XN991um7anQ314Fjd2ZHmzdgFMVNiDs1sfJ,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,medium
HumidiFi,6HjiEcr4NPzJXb6X8fcuwXFm9Gd9hT2NVX2NTzd3cnU4,0,1,0,0,nymsHergYedT9CJMgtGMvqXUTGcbs5o3MiWTJUbqTGY,0,0.0,0.0,0.0,medium
HumidiFi,6LZTdhReRa8eWwAPKp5MCxp1YzEsk47tMvDuz8PhzTad,0,1,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,0,0.0,0.0,0.0,medium
HumidiFi,6PEhxWmBXVnGPQoVJmdC2TPfRzDjPvi9WNkXeUCV6KKd,0,1,0,0,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,0,0.0,0.0,0.0,medium
HumidiFi,6U1Wa2FocseXUgaK1N6zW23sYA9N3W5SmfSBkCqPTpcT,0,1,0,0,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,0,0.0,0.0,0.0,medium
HumidiFi,6UR9gyF9wXAXaoRRAAFyjACJHN5CQidro46sXvkBbfpy,0,1,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,0.0,0.0,0.0,medium
HumidiFi,6UmscXXe8z2C1qV2xzwizXsd5GGHDWWtuWv8umKADunr,0,1,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,0,0.0,0.0,0.0,medium
HumidiFi,6Urqv4qg8joTDC9x5XgLrh6JDTd6nvgLwxEBfhZkqyS4,0,1,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,0,0.0,0.0,0.0,medium
HumidiFi,6VQba5u8VKcH7TMeD5doAbjCLFV5Dgypmuk8kziERrCm,0,1,0,0,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,0,0.0,0.0,0.0,medium
HumidiFi,6ccpxpMtYuqPxfBDvWDsh868jtFknYapX9e7rHpwsKHF,0,1,0,0,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,0,0.0,0.0,0.0,medium
HumidiFi,6e2EinC3zNdymsf6h5tk5k8FZxhGbBnVUkpFgUTZ3aqv,0,1,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,0,0.0,0.0,0.0,medium
HumidiFi,6g2XWtPb9baNXMvj24fqHAUS746F54gJMiuK34ewpVxc,0,1,0,0,7pR7t5axFfkg2VZB1uAuFNUvpAeowq2v15J4gw5MmHTB,0,0.0,0.0,0.0,medium
HumidiFi,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,0,57,0,0,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,28,0.028,0.28,0.252,high
HumidiFi,6joupEd4WYBz7L2to5aWBfAx9ADXY9ZfiiLoCuXL2wPu,0,1,0,0,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,0,0.0,0.0,0.0,medium
HumidiFi,6kGEkAJME6hAJjbKmG47zRrnqHAT1RriZaMsh3vx4Ez5,0,1,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,0,0.0,0.0,0.0,medium
HumidiFi,6nTMtwShZeWEuVmi9Q6aPhATvqgaZ6ptATRXENjnUufZ,0,0,0,1,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,0,0.0,0.0,0.0,medium
